S1|D: 0.073m,0285|1069|507.354071|105.0000000|165.0000000
S2|D: 0.087m,0309|1070|507.360770|305.0000000|165.0000000
M2|done|165.00|1071|0|     507.361418
M3|done|165.00|1072|1|     507.367504
S1|D: 0.073m,0265|1073|509.103800|105.0000000|165.0000000
S2|D: 0.087m,0297|1074|509.110070|305.0000000|165.0000000
M2|done|150.00|1075|0|     509.396563
M3|done|150.00|1076|0|     509.396989
S1|D: 0.086m,0337|1077|511.133610|105.0000000|150.0000000
S2|D: 0.166m,2570|1078|511.136732|305.0000000|150.0000000
M2|done|135.00|1079|0|     511.423243
M3|done|135.00|1080|0|     511.432587
S1|D: 0.356m,0065|1081|512.032612|105.0000000|135.0000000
S2|D: 0.427m,0101|1082|512.036665|305.0000000|135.0000000
M2|done|120.00|1083|0|     512.324432
M3|done|120.00|1084|0|     512.332181
S2|D: 0.566m,0063|1086|512.937572|305.0000000|120.0000000
S1|D: 0.524m,0130|1085|513.310645|105.0000000|120.0000000
M2|done|105.00|1087|0|     513.597221
M3|done|105.00|1088|0|     513.607743
S1|D: 0.511m,0078|1089|514.206743|105.0000000|105.0000000
S2|D: 0.528m,0057|1090|514.208721|305.0000000|105.0000000
M2|done|90.00|1091|0|     514.495038
M3|done|90.00|1092|0|     514.497605
S1|D: 0.483m,0084|1093|515.097607|105.0000000|90.0000000
S2|D: 0.523m,0062|1094|515.098583|305.0000000|90.0000000
M2|done|75.00|1095|0|     515.384935
M3|done|75.00|1096|0|     515.386692
S1|D: 0.486m,0082|1097|515.985623|105.0000000|75.0000000
S2|D: 0.549m,0078|1098|515.988464|305.0000000|75.0000000
M2|done|60.00|1099|0|     516.274906
M3|done|60.00|1100|0|     516.277058
S1|D: 0.528m,0100|1101|517.255859|105.0000000|60.0000000
S2|D: 0.613m,0102|1102|517.257397|305.0000000|60.0000000
M2|done|45.00|1103|0|     517.544381
M3|done|45.00|1104|0|     517.549898
S2|D: 0.739m,0063|1106|518.158630|305.0000000|45.0000000
S1|D: 0.615m,0135|1105|518.528555|105.0000000|45.0000000
M2|done|30.00|1107|0|     518.814996
M3|done|30.00|1108|0|     518.822544
S2|D: 0.612m,0087|1110|519.428851|305.0000000|30.0000000
S1|D: 0.661m,0137|1109|520.559032|105.0000000|30.0000000
M3|done|15.00|1112|0|     520.846594
M2|done|15.00|1111|0|     520.845491
S2|D: 0.556m,0076|1114|521.452636|305.0000000|15.0000000
S1|D: 0.564m,0111|1113|521.825931|105.0000000|15.0000000
M2|done|0.00|1115|1|     522.112797
M3|done|0.00|1116|1|     522.120764
S1|D: 0.539m,0083|1117|522.719616|105.0000000| 0.0000000
S2|D: 0.531m,0081|1118|522.725802|305.0000000| 0.0000000
M1|done|110.00|1119|0|     523.171711
S1|D: 0.539m,0084|1120|523.772611|110.0000000| 0.0000000
S2|D: 0.531m,0068|1121|523.775647|310.0000000| 0.0000000
M2|done|0.00|1122|1|     523.776405
M3|done|0.00|1123|1|     523.780508
S1|D: 0.539m,0102|1124|524.380619|110.0000000| 0.0000000
S2|D: 0.531m,0065|1125|524.387660|310.0000000| 0.0000000
M2|done|15.00|1126|0|     524.675395
M3|done|15.00|1127|0|     524.678571
S2|D: 0.556m,0093|1129|525.288766|310.0000000|15.0000000
S1|D: 0.563m,0098|1128|525.656971|110.0000000|15.0000000
M2|done|30.00|1130|0|     525.943439
M3|done|30.00|1131|0|     525.948549
S2|D: 0.610m,0078|1133|526.549808|310.0000000|30.0000000
S1|D: 0.658m,0125|1132|526.926770|110.0000000|30.0000000
M2|done|45.00|1134|0|     527.215075
M3|done|45.00|1135|0|     527.221497
S1|D: 0.613m,0113|1136|528.199894|110.0000000|45.0000000
S2|D: 0.736m,0135|1137|528.209546|310.0000000|45.0000000
M2|done|60.00|1138|0|     528.495839
M3|done|60.00|1139|0|     528.496594
S1|D: 0.524m,0100|1140|529.475132|110.0000000|60.0000000
S2|D: 0.605m,0093|1141|529.478379|310.0000000|60.0000000
M2|done|75.00|1142|0|     529.764643
M3|done|75.00|1143|0|     529.769592
S1|D: 0.481m,0079|1144|530.368710|110.0000000|75.0000000
S2|D: 0.541m,0081|1145|530.378782|310.0000000|75.0000000
M2|done|90.00|1146|0|     530.665009
M3|done|90.00|1147|0|     530.669645
S1|D: 0.479m,0081|1148|531.268647|110.0000000|90.0000000
S2|D: 0.515m,0066|1149|531.278651|310.0000000|90.0000000
M2|done|105.00|1150|0|     531.565645
M3|done|105.00|1151|0|     531.571892
S1|D: 0.507m,0090|1152|532.172625|110.0000000|105.0000000
S2|D: 0.520m,0053|1153|532.178482|310.0000000|105.0000000
M2|done|120.00|1154|0|     532.464804
M3|done|120.00|1155|0|     532.474605
S2|D: 0.557m,0064|1157|533.079665|310.0000000|120.0000000
S1|D: 0.529m,0186|1156|534.211013|110.0000000|120.0000000
M2|done|135.00|1158|0|     534.497439
M3|done|135.00|1159|0|     534.499658
S2|D: 0.428m,0082|1161|535.102673|310.0000000|135.0000000
S1|D: 0.357m,0102|1160|535.477491|110.0000000|135.0000000
M2|done|150.00|1162|0|     535.764752
M3|done|150.00|1163|0|     535.765191
S2|D: 0.322m,0052|1165|536.370743|310.0000000|150.0000000
S1|D: 0.090m,0432|1164|537.502593|110.0000000|150.0000000
M2|done|165.00|1166|0|     537.789224
M3|done|165.00|1167|1|     537.798719
M1|done|115.00|1168|0|     537.961436
S2|D: 0.094m,0112|1170|538.564629|315.0000000|165.0000000
S1|D: 0.085m,0150|1169|539.698495|115.0000000|165.0000000
M2|done|165.00|1171|0|     539.699362
M3|done|165.00|1172|1|     539.705512
S2|D: 0.094m,0073|1174|540.311532|315.0000000|165.0000000
S1|D: 0.085m,0165|1173|541.441943|115.0000000|165.0000000
M2|done|150.00|1175|0|     541.728395
M3|done|150.00|1176|0|     541.735609
S2|D: 0.321m,0047|1178|542.342634|315.0000000|150.0000000
S1|D: 0.098m,0217|1177|543.472037|115.0000000|150.0000000
M2|done|135.00|1179|0|     543.758454
M3|done|135.00|1180|0|     543.766656
S2|D: 0.427m,0095|1182|544.369868|315.0000000|135.0000000
S1|D: 0.355m,0089|1181|544.744746|115.0000000|135.0000000
M2|done|120.00|1183|0|     545.031206
M3|done|120.00|1184|0|     545.037649
S2|D: 0.551m,0084|1186|545.645622|315.0000000|120.0000000
S1|D: 0.523m,0195|1185|546.774002|115.0000000|120.0000000
M2|done|105.00|1187|0|     547.061039
M3|done|105.00|1188|0|     547.060684
S2|D: 0.514m,0067|1190|547.666839|315.0000000|105.0000000
S1|D: 0.507m,0075|1189|548.040070|115.0000000|105.0000000
M2|done|90.00|1191|0|     548.327524
M3|done|90.00|1192|0|     548.334389
S1|D: 0.478m,0084|1193|548.934611|115.0000000|90.0000000
S2|D: 0.510m,0069|1194|548.939531|315.0000000|90.0000000
M2|done|75.00|1195|0|     549.226090
M3|done|75.00|1196|0|     549.235633
S1|D: 0.478m,0097|1197|549.835612|115.0000000|75.0000000
S2|D: 0.536m,0067|1198|549.839783|315.0000000|75.0000000
M2|done|60.00|1199|0|     550.126024
M3|done|60.00|1200|0|     550.126531
S2|D: 0.599m,0084|1202|550.729680|315.0000000|60.0000000
S1|D: 0.519m,0093|1201|551.105009|115.0000000|60.0000000
M2|done|45.00|1203|0|     551.391735
M3|done|45.00|1204|0|     551.399229
S1|D: 0.602m,0111|1205|552.377739|115.0000000|45.0000000
S2|D: 0.729m,0125|1206|552.380545|315.0000000|45.0000000
M2|done|30.00|1207|0|     552.667235
M3|done|30.00|1208|0|     552.673916
S2|D: 0.610m,0083|1210|553.280637|315.0000000|30.0000000
S1|D: 0.662m,0150|1209|554.410692|115.0000000|30.0000000
M2|done|15.00|1211|0|     554.697308
M3|done|15.00|1212|0|     554.700621
S2|D: 0.556m,0068|1214|555.303622|315.0000000|15.0000000
S1|D: 0.566m,0092|1213|555.678414|115.0000000|15.0000000
S1|S: 27.4`C,3.1V|1217|555.997637|115.0000000| 0.0000000
S2|S: 24.6`C,3.1V|1218|556.003553|315.0000000| 0.0000000
M2|done|0.00|1215|1|     555.964766
M3|done|0.00|1216|1|     555.971079
S2|D: 0.531m,0058|1220|556.594619|315.0000000| 0.0000000
S1|D: 0.539m,0084|1219|556.966141|115.0000000| 0.0000000
M1|done|120.00|1221|0|     557.412993
S2|D: 0.530m,0096|1223|558.016596|320.0000000| 0.0000000
M2|done|0.00|1224|1|     558.392454
M3|done|0.00|1225|1|     558.398519
S1|D: 0.539m,0090|1222|558.391732|120.0000000| 0.0000000
S2|D: 0.530m,0054|1227|559.006686|320.0000000| 0.0000000
S1|D: 0.540m,0092|1226|559.376570|120.0000000| 0.0000000
M2|done|15.00|1228|0|     559.665249
M3|done|15.00|1229|0|     559.668584
S2|D: 0.556m,0084|1231|560.277735|320.0000000|15.0000000
S1|D: 0.565m,0094|1230|560.646795|120.0000000|15.0000000
M2|done|30.00|1232|0|     560.933329
M3|done|30.00|1233|0|     560.941403
S2|D: 0.608m,0073|1235|561.549654|320.0000000|30.0000000
S1|D: 0.660m,0145|1234|562.677707|120.0000000|30.0000000
M2|done|45.00|1236|0|     562.964149
M3|done|45.00|1237|0|     562.971621
S2|D: 0.730m,0123|1239|563.951586|320.0000000|45.0000000
S1|D: 0.609m,0133|1238|563.950610|120.0000000|45.0000000
M2|done|60.00|1240|0|     564.238285
M3|done|60.00|1241|0|     564.247921
S1|D: 0.523m,0109|1242|565.226908|120.0000000|60.0000000
S2|D: 0.598m,0101|1243|565.230570|320.0000000|60.0000000
M2|done|75.00|1244|0|     565.518860
M3|done|75.00|1245|0|     565.522558
S2|D: 0.535m,0051|1247|566.122654|320.0000000|75.0000000
S1|D: 0.480m,0095|1246|566.500843|120.0000000|75.0000000
M2|done|90.00|1248|0|     566.787271
M3|done|90.00|1249|0|     566.794602
S1|D: 0.479m,0093|1250|567.394629|120.0000000|90.0000000
S2|D: 0.508m,0066|1251|567.393680|320.0000000|90.0000000
M2|done|105.00|1252|0|     567.680860
M3|done|105.00|1253|0|     567.683551
S2|D: 0.513m,0063|1255|568.284785|320.0000000|105.0000000
S1|D: 0.508m,0085|1254|568.661758|120.0000000|105.0000000
M2|done|120.00|1256|0|     568.949263
M3|done|120.00|1257|0|     568.952646
S2|D: 0.549m,0085|1259|569.556637|320.0000000|120.0000000
S1|D: 0.525m,0150|1258|570.688929|120.0000000|120.0000000
M2|done|135.00|1260|0|     570.975403
M3|done|135.00|1261|0|     570.975776
S2|D: 0.427m,0085|1263|571.578845|320.0000000|135.0000000
S1|D: 0.356m,0099|1262|571.954163|120.0000000|135.0000000
M2|done|150.00|1264|0|     572.240693
M3|done|150.00|1265|0|     572.241606
S2|D: 0.321m,0064|1267|572.844890|320.0000000|150.0000000
S1|D: 0.090m,0167|1266|573.978395|120.0000000|150.0000000
M1|done|125.00|1270|0|     574.438797
M2|done|165.00|1268|0|     574.265359
M3|done|165.00|1269|1|     574.271807
S1|D: 0.085m,0188|1271|576.175959|125.0000000|165.0000000
S2|D: 0.090m,0184|1272|576.184782|325.0000000|165.0000000
M2|done|165.00|1273|0|     576.185509
M3|done|165.00|1274|1|     576.187503
S1|D: 0.084m,0201|1275|577.924023|125.0000000|165.0000000
S2|D: 0.090m,0182|1276|577.932000|325.0000000|165.0000000
M2|done|150.00|1277|0|     578.219226
M3|done|150.00|1278|0|     578.222605
S2|D: 0.321m,0049|1280|578.831854|325.0000000|150.0000000
S1|D: 0.272m,0114|1279|579.200895|125.0000000|150.0000000
M2|done|135.00|1281|0|     579.487511
M3|done|135.00|1282|0|     579.492752
S2|D: 0.426m,0090|1284|580.092922|325.0000000|135.0000000
S1|D: 0.355m,0089|1283|580.470695|125.0000000|135.0000000
M2|done|120.00|1285|0|     580.757402
M3|done|120.00|1286|0|     580.763592
S2|D: 0.552m,0072|1288|581.364789|325.0000000|120.0000000
S1|D: 0.518m,0135|1287|582.499954|125.0000000|120.0000000
M2|done|105.00|1289|0|     582.786792
M3|done|105.00|1290|0|     582.789541
S2|D: 0.516m,0077|1292|583.396637|325.0000000|105.0000000
S1|D: 0.514m,0100|1291|583.767667|125.0000000|105.0000000
M2|done|90.00|1293|0|     584.054096
M3|done|90.00|1294|0|     584.061610
S2|D: 0.511m,0068|1296|584.669594|325.0000000|90.0000000
S1|D: 0.485m,0110|1295|585.039557|125.0000000|90.0000000
M2|done|75.00|1297|0|     585.326169
M3|done|75.00|1298|0|     585.333645
S2|D: 0.537m,0059|1300|585.941650|325.0000000|75.0000000
S1|D: 0.485m,0080|1299|586.311432|125.0000000|75.0000000
M2|done|60.00|1301|0|     586.598019
M3|done|60.00|1302|0|     586.604594
S1|D: 0.523m,0105|1303|587.583611|125.0000000|60.0000000
S2|D: 0.601m,0095|1304|587.585316|325.0000000|60.0000000
M2|done|45.00|1305|0|     587.871584
M3|done|45.00|1306|0|     587.879540
S1|D: 0.608m,0124|1307|588.858610|125.0000000|45.0000000
S2|D: 0.734m,0132|1308|588.864811|325.0000000|45.0000000
M2|done|30.00|1309|0|     589.151199
M3|done|30.00|1310|0|     589.155622
S2|D: 0.610m,0103|1312|590.144626|325.0000000|30.0000000
S1|D: 0.663m,0142|1311|590.891943|125.0000000|30.0000000
M2|done|15.00|1313|0|     591.178490
M3|done|15.00|1314|0|     591.185571
S2|D: 0.556m,0103|1316|591.789786|325.0000000|15.0000000
S1|D: 0.568m,0094|1315|592.163830|125.0000000|15.0000000
M2|done|0.00|1317|1|     592.452318
M3|done|0.00|1318|1|     592.459577
S1|D: 0.540m,0080|1319|593.059650|125.0000000| 0.0000000
S2|D: 0.531m,0059|1320|593.060681|325.0000000| 0.0000000
M1|done|130.00|1321|0|     593.507067
S2|D: 0.531m,0063|1323|594.110660|330.0000000| 0.0000000
S1|D: 0.541m,0092|1322|594.485971|130.0000000| 0.0000000
M2|done|0.00|1324|1|     594.486760
M3|done|0.00|1325|1|     594.489515
S2|D: 0.530m,0057|1327|595.091661|330.0000000| 0.0000000
S1|D: 0.540m,0102|1326|595.467874|130.0000000| 0.0000000
M2|done|15.00|1328|0|     595.754892
M3|done|15.00|1329|0|     595.759738
S2|D: 0.556m,0106|1331|596.362812|330.0000000|15.0000000
S1|D: 0.567m,0093|1330|596.737690|130.0000000|15.0000000
M2|done|30.00|1332|0|     597.024176
M3|done|30.00|1333|0|     597.031637
S2|D: 0.607m,0093|1335|598.016628|330.0000000|30.0000000
S1|D: 0.661m,0142|1334|598.768183|130.0000000|30.0000000
M2|done|45.00|1336|0|     599.054679
M3|done|45.00|1337|0|     599.059649
S2|D: 0.737m,0070|1339|599.668648|330.0000000|45.0000000
S1|D: 0.621m,0143|1338|600.037578|130.0000000|45.0000000
M2|done|60.00|1340|0|     600.324075
M3|done|60.00|1341|0|     600.332656
S1|D: 0.536m,0120|1342|601.310689|130.0000000|60.0000000
S2|D: 0.608m,0121|1343|601.318706|330.0000000|60.0000000
M2|done|75.00|1344|0|     601.605081
M3|done|75.00|1345|0|     601.608397
S2|D: 0.542m,0108|1347|602.209661|330.0000000|75.0000000
S1|D: 0.495m,0102|1346|602.586761|130.0000000|75.0000000
M2|done|90.00|1348|0|     602.874628
M3|done|90.00|1349|0|     602.879527
S2|D: 0.516m,0074|1351|603.481660|330.0000000|90.0000000
S1|D: 0.492m,0103|1350|603.857793|130.0000000|90.0000000
M2|done|105.00|1352|0|     604.144899
M3|done|105.00|1353|0|     604.150857
S2|D: 0.521m,0071|1355|604.754667|330.0000000|105.0000000
S1|D: 0.525m,0091|1354|605.129674|130.0000000|105.0000000
M2|done|120.00|1356|0|     605.416565
M3|done|120.00|1357|0|     605.421627
S2|D: 0.557m,0087|1359|606.029624|330.0000000|120.0000000
S1|D: 0.521m,0142|1358|607.158099|130.0000000|120.0000000
M2|done|135.00|1360|0|     607.444579
M3|done|135.00|1361|0|     607.453626
S2|D: 0.427m,0104|1363|608.056520|330.0000000|135.0000000
S1|D: 0.356m,0085|1362|608.431664|130.0000000|135.0000000
M2|done|150.00|1364|0|     608.718134
M3|done|150.00|1365|0|     608.724594
S1|D: 0.284m,0045|1366|609.324020|130.0000000|150.0000000
S2|D: 0.321m,0072|1367|609.327687|330.0000000|150.0000000
M2|done|165.00|1368|0|     609.614132
M3|done|165.00|1369|1|     609.616993
M1|done|135.00|1370|0|     609.784410
S2|D: 0.268m,0046|1372|610.387657|335.0000000|165.0000000
S1|D: 0.083m,0135|1371|611.521154|135.0000000|165.0000000
M2|done|165.00|1373|0|     611.522334
M3|done|165.00|1374|1|     611.527527
S2|D: 0.268m,0052|1376|612.128637|335.0000000|165.0000000
S1|D: 0.083m,0142|1375|612.505591|135.0000000|165.0000000
M2|done|150.00|1377|0|     612.791995
M3|done|150.00|1378|0|     612.797616
S2|D: 0.320m,0069|1380|613.400672|335.0000000|150.0000000
S1|D: 0.281m,0121|1379|613.775784|135.0000000|150.0000000
M2|done|135.00|1381|0|     614.063065
M3|done|135.00|1382|0|     614.067633
S1|D: 0.354m,0079|1383|614.666643|135.0000000|135.0000000
S2|D: 0.426m,0116|1384|615.053567|335.0000000|135.0000000
M2|done|120.00|1385|0|     615.340008
M3|done|120.00|1386|0|     615.342538
S2|D: 0.567m,0094|1388|615.944653|335.0000000|120.0000000
S1|D: 0.517m,0151|1387|617.078605|135.0000000|120.0000000
M2|done|105.00|1389|0|     617.365095
M3|done|105.00|1390|0|     617.373634
S2|D: 0.529m,0069|1392|617.979506|335.0000000|105.0000000
S1|D: 0.539m,0134|1391|618.351719|135.0000000|105.0000000
M2|done|90.00|1393|0|     618.638430
M3|done|90.00|1394|0|     618.643581
S2|D: 0.525m,0063|1396|619.250557|335.0000000|90.0000000
S1|D: 0.507m,0095|1395|619.621511|135.0000000|90.0000000
M2|done|75.00|1397|0|     619.907993
M3|done|75.00|1398|0|     619.908527
S2|D: 0.552m,0078|1400|620.513643|335.0000000|75.0000000
S1|D: 0.506m,0111|1399|620.887145|135.0000000|75.0000000
M2|done|60.00|1401|0|     621.173685
M3|done|60.00|1402|0|     621.178704
S1|D: 0.546m,0113|1403|622.156940|135.0000000|60.0000000
S2|D: 0.619m,0118|1404|622.166595|335.0000000|60.0000000
M2|done|45.00|1405|0|     622.452918
M3|done|45.00|1406|0|     622.462608
S2|D: 0.735m,0134|1408|623.445630|335.0000000|45.0000000
S1|D: 0.627m,0155|1407|624.198688|135.0000000|45.0000000
M2|done|30.00|1409|0|     624.485087
M3|done|30.00|1410|0|     624.485529
S2|D: 0.607m,0089|1412|625.468629|335.0000000|30.0000000
S1|D: 0.665m,0152|1411|626.222572|135.0000000|30.0000000
M2|done|15.00|1413|0|     626.509007
M3|done|15.00|1414|0|     626.514781
S2|D: 0.557m,0096|1416|627.123626|335.0000000|15.0000000
S1|D: 0.568m,0100|1415|627.492767|135.0000000|15.0000000
M2|done|0.00|1417|1|     627.779124
M3|done|0.00|1418|1|     627.785590
S1|D: 0.541m,0093|1419|628.384696|135.0000000| 0.0000000
S2|D: 0.530m,0078|1420|628.394757|335.0000000| 0.0000000
M1|done|140.00|1421|0|     628.840623
S2|D: 0.530m,0069|1423|629.444637|340.0000000| 0.0000000
S1|D: 0.541m,0093|1422|629.819891|140.0000000| 0.0000000
M2|done|0.00|1424|1|     629.820609
M3|done|0.00|1425|1|     629.822510
S2|D: 0.531m,0071|1427|630.427632|340.0000000| 0.0000000
S1|D: 0.541m,0085|1426|630.800597|140.0000000| 0.0000000
M2|done|15.00|1428|0|     631.087464
M3|done|15.00|1429|0|     631.093346
S2|D: 0.555m,0068|1431|631.700647|340.0000000|15.0000000
S1|D: 0.568m,0113|1430|632.071632|140.0000000|15.0000000
M2|done|30.00|1432|0|     632.358124
M3|done|30.00|1433|0|     632.362534
S2|D: 0.606m,0084|1435|632.972560|340.0000000|30.0000000
S1|D: 0.663m,0145|1434|634.098776|140.0000000|30.0000000
M2|done|45.00|1436|0|     634.385177
M3|done|45.00|1437|0|     634.392620
S2|D: 0.732m,0132|1439|635.372802|340.0000000|45.0000000
S1|D: 0.652m,0155|1438|636.128873|140.0000000|45.0000000
M2|done|60.00|1440|0|     636.415209
M3|done|60.00|1441|0|     636.419567
S1|D: 0.565m,0111|1442|637.397833|140.0000000|60.0000000
S2|D: 0.638m,0104|1443|637.405801|340.0000000|60.0000000
M2|done|75.00|1444|0|     637.692110
M3|done|75.00|1445|0|     637.696603
S1|D: 0.526m,0108|1446|638.674714|140.0000000|75.0000000
S2|D: 0.568m,0094|1447|638.684778|340.0000000|75.0000000
M2|done|90.00|1448|0|     638.971762
M3|done|90.00|1449|0|     638.979660
S2|D: 0.540m,0103|1451|639.586660|340.0000000|90.0000000
S1|D: 0.523m,0108|1450|639.957841|140.0000000|90.0000000
M2|done|105.00|1452|0|     640.244328
M3|done|105.00|1453|0|     640.250748
S2|D: 0.543m,0070|1455|640.859632|340.0000000|105.0000000
S1|D: 0.559m,0127|1454|641.228898|140.0000000|105.0000000
M2|done|120.00|1456|0|     641.515986
M3|done|120.00|1457|0|     641.523561
S2|D: 0.583m,0096|1459|642.509685|340.0000000|120.0000000
S1|D: 0.520m,0198|1458|643.259826|140.0000000|120.0000000
M2|done|135.00|1460|0|     643.546555
M3|done|135.00|1461|0|     643.550059
S1|D: 0.355m,0078|1462|644.150125|140.0000000|135.0000000
S2|D: 0.428m,0081|1463|644.152526|340.0000000|135.0000000
M2|done|150.00|1464|0|     644.438772
M3|done|150.00|1465|0|     644.440539
S1|D: 0.284m,0074|1466|645.039140|140.0000000|150.0000000
S2|D: 0.321m,0062|1467|645.042805|340.0000000|150.0000000
M2|done|165.00|1468|0|     645.329358
M3|done|165.00|1469|1|     645.333688
M1|done|145.00|1470|0|     645.496405
S2|D: 0.268m,0047|1472|646.104589|345.0000000|165.0000000
S1|D: 0.078m,0220|1471|647.232926|145.0000000|165.0000000
M2|done|165.00|1473|0|     647.233746
M3|done|165.00|1474|1|     647.241506
S2|D: 0.268m,0053|1476|647.846637|345.0000000|165.0000000
S1|D: 0.077m,0227|1475|648.978065|145.0000000|165.0000000
M2|done|150.00|1477|0|     649.264554
M3|done|150.00|1478|0|     649.264933
S1|D: 0.283m,0052|1479|649.864609|145.0000000|150.0000000
S2|D: 0.319m,0081|1480|649.869624|345.0000000|150.0000000
M2|done|135.00|1481|0|     650.156575
M3|done|135.00|1482|0|     650.163878
S1|D: 0.353m,0070|1483|650.764656|145.0000000|135.0000000
S2|D: 0.428m,0091|1484|650.769475|345.0000000|135.0000000
M2|done|120.00|1485|0|     651.057113
M3|done|120.00|1486|0|     651.066983
S2|D: 0.603m,0110|1488|652.048463|345.0000000|120.0000000
S1|D: 0.511m,0167|1487|652.803710|145.0000000|120.0000000
M2|done|105.00|1489|0|     653.091608
M3|done|105.00|1490|0|     653.095214
S2|D: 0.563m,0095|1492|653.700722|345.0000000|105.0000000
S1|D: 0.587m,0125|1491|654.073520|145.0000000|105.0000000
M2|done|90.00|1493|0|     654.360074
M3|done|90.00|1494|0|     654.369664
S2|D: 0.559m,0081|1496|654.972626|345.0000000|90.0000000
S1|D: 0.548m,0112|1495|655.347501|145.0000000|90.0000000
M2|done|75.00|1497|0|     655.636411
M3|done|75.00|1498|0|     655.640371
S1|D: 0.546m,0118|1499|656.618611|145.0000000|75.0000000
S2|D: 0.588m,0100|1500|656.626500|345.0000000|75.0000000
M2|done|60.00|1501|0|     656.912800
M3|done|60.00|1502|0|     656.914590
S1|D: 0.589m,0093|1503|657.893504|145.0000000|60.0000000
S2|D: 0.661m,0146|1504|657.895735|345.0000000|60.0000000
M2|done|45.00|1505|0|     658.181992
M3|done|45.00|1506|0|     658.189608
S2|D: 0.732m,0142|1508|659.174822|345.0000000|45.0000000
S1|D: 0.672m,0209|1507|659.925887|145.0000000|45.0000000
M2|done|30.00|1509|0|     660.212311
M3|done|30.00|1510|0|     660.215619
S2|D: 0.606m,0085|1512|660.817892|345.0000000|30.0000000
S1|D: 0.666m,0154|1511|661.951814|145.0000000|30.0000000
M2|done|15.00|1513|0|     662.238276
M3|done|15.00|1514|0|     662.245524
S2|D: 0.555m,0095|1516|662.853619|345.0000000|15.0000000
S1|D: 0.569m,0097|1515|663.223720|145.0000000|15.0000000
M2|done|0.00|1517|1|     663.511618
M3|done|0.00|1518|1|     663.519028
S1|S: 28.1`C,3.1V|1519|663.546406|145.0000000| 0.0000000
S2|S: 25.0`C,3.1V|1520|663.550599|345.0000000| 0.0000000
S2|D: 0.530m,0058|1522|664.140275|345.0000000| 0.0000000
S1|D: 0.541m,0085|1521|664.516417|145.0000000| 0.0000000
M1|done|150.00|1523|0|     664.962479
S1|D: 0.542m,0099|1524|665.562608|150.0000000| 0.0000000
S2|D: 0.529m,0070|1525|665.571714|350.0000000| 0.0000000
M2|done|0.00|1526|1|     665.572508
M3|done|0.00|1527|1|     665.574519
S1|D: 0.541m,0085|1528|666.174612|150.0000000| 0.0000000
S2|D: 0.530m,0052|1529|666.183712|350.0000000| 0.0000000
M2|done|15.00|1530|0|     666.470233
M3|done|15.00|1531|0|     666.477572
S2|D: 0.554m,0104|1533|667.084630|350.0000000|15.0000000
S1|D: 0.568m,0096|1532|667.455530|150.0000000|15.0000000
M2|done|30.00|1534|0|     667.742021
M3|done|30.00|1535|0|     667.748647
S2|D: 0.603m,0094|1537|668.734629|350.0000000|30.0000000
S1|D: 0.664m,0158|1536|669.484788|150.0000000|30.0000000
M2|done|45.00|1538|0|     669.771327
M3|done|45.00|1539|0|     669.773553
S2|D: 0.730m,0134|1541|670.757630|350.0000000|45.0000000
S1|D: 0.708m,0208|1540|671.509872|150.0000000|45.0000000
M2|done|60.00|1542|0|     671.796254
M3|done|60.00|1543|0|     671.803639
S2|D: 0.695m,0103|1545|672.790630|350.0000000|60.0000000
S1|D: 0.616m,0159|1544|673.539967|150.0000000|60.0000000
M2|done|75.00|1546|0|     673.826625
M3|done|75.00|1547|0|     673.835723
S2|D: 0.616m,0092|1549|674.443561|350.0000000|75.0000000
S1|D: 0.574m,0133|1548|674.813536|150.0000000|75.0000000
M2|done|90.00|1550|0|     675.100546
M3|done|90.00|1551|0|     675.108587
S1|D: 0.575m,0151|1552|676.086644|150.0000000|90.0000000
S2|D: 0.614m,0368|1553|676.850742|350.0000000|90.0000000
M2|done|105.00|1554|0|     677.137139
M3|done|105.00|1555|0|     677.138757
S2|D: 0.560m,0091|1557|678.119724|350.0000000|105.0000000
S1|D: 0.929m,0307|1556|678.874540|150.0000000|105.0000000
M2|done|120.00|1558|0|     679.160946
M3|done|120.00|1559|0|     679.162625
S2|D: 0.567m,0108|1561|680.150646|350.0000000|120.0000000
S1|D: 0.511m,0165|1560|680.898378|150.0000000|120.0000000
M2|done|135.00|1562|0|     681.185026
M3|done|135.00|1563|0|     681.187615
S1|D: 0.353m,0106|1564|682.165669|150.0000000|135.0000000
S2|D: 0.430m,0077|1565|681.797667|350.0000000|135.0000000
M2|done|150.00|1566|0|     682.452318
M3|done|150.00|1567|0|     682.458379
S1|D: 0.284m,0071|1568|683.058608|150.0000000|150.0000000
S2|D: 0.321m,0058|1569|683.059486|350.0000000|150.0000000
M2|done|165.00|1570|0|     683.345866
M3|done|165.00|1571|1|     683.349841
M1|done|155.00|1572|0|     683.515417
S2|D: 0.268m,0036|1574|684.119627|355.0000000|165.0000000
S1|D: 0.197m,0441|1573|685.253115|155.0000000|165.0000000
M2|done|165.00|1575|0|     685.254508
M3|done|165.00|1576|1|     685.265108
S2|D: 0.268m,0039|1578|685.869721|355.0000000|165.0000000
S1|D: 0.196m,0441|1577|687.001998|155.0000000|165.0000000
M2|done|150.00|1579|0|     687.288516
M3|done|150.00|1580|0|     687.296593
S1|D: 0.283m,0065|1581|687.895631|155.0000000|150.0000000
S2|D: 0.319m,0071|1582|687.901862|355.0000000|150.0000000
M2|done|135.00|1583|0|     688.188538
